name,message,keywords,external_id,title,description,issue_type,issueID,paths,commitID,issueType,BugFix,Refactoring,Test,Feature,Documentation,Maintainance,Other,Refactoring_2,Refactoring_1_2
oisafe,OI Safe: possibly final whitespace cleanupssgit-svn-id: https://openintents.googlecode.com/svn/trunk@3978 72b678ce-9140-0410-bee8-679b907dd61as,,,,,,,Safe/res/layout/pass_gen.xml||Safe/res/layout/pass_list.xml||Safe/res/layout/pass_edit.xml||Safe/res/layout/cat_list.xml||Safe/res/layout/help.xml||Safe/res/layout/pass_row.xml||Safe/res/layout/restore.xml||Safe/res/values/strings_not_for_translation.xml||Safe/res/layout/dialog_allow_access.xml||Safe/res/layout/pass_view.xml||Safe/res/layout/dialog_filename.xml||Safe/res/layout/chg_pass.xml||Safe/res/layout/keypad.xml||Safe/res/layout/cat_edit.xml||Safe/res/layout-land/keypad.xml||Safe/res/layout-small/keypad.xml||Safe/res/layout-land/front_door.xml||Safe/res/layout/search.xml||Safe/res/layout/front_door.xml||Safe/res/layout/log_off.xml,58c89235cba9df196a3b5a92,,0,0,0,0,0,1,0,0,0
CommonsMath,Peg Commons at JCL 1.0.4. Have only looked at proper for lack of cycless can follow up with sandbox and dormant components as they graduate or get revived.sssgit-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/math/trunk@472702 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,project.xml||build.xml,58bfd7c23cff546cd2b4460c,,0,0,0,0,0,1,0,0,0
oisafe,OI Safe: Prepare release 1.2.7.ssgit-svn-id: https://openintents.googlecode.com/svn/trunk@3068 72b678ce-9140-0410-bee8-679b907dd61as,,,,,,,Safe/AndroidManifest.xml||Safe/readme.txt,58c89234cba9df196a3b5a51,,0,0,0,0,1,1,0,0,0
ant-ivy,"Add \"rat\" and \"findbugs\" targets. Copied from Ant's check.xml buildfile and slightly modified for Ivy.ssgit-svn-id: https://svn.apache.org/repos/asf/ant/ivy/core/trunk@961246 13f79535-47bb-0310-9956-ffa450edef68s",,,,,,,build.xml,58c898dbc03bb43518bca3f8,,0,0,0,0,0,1,0,0,0
log4j,Removed last bit of reference in ./tests/build.xml to ./examples/sssgit-svn-id: https://svn.apache.org/repos/asf/logging/log4j/trunk@311200 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,tests/build.xml,58c8ec1ba2ce44391d3a171a,,0,0,0,0,0,1,0,0,0
log4j,Raise doc review javadoc tags to parent pomssgit-svn-id: https://svn.apache.org/repos/asf/logging/log4j/branches/BRANCH_2_0_EXPERIMENTAL@949450 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,rgoers/log4j2-core/pom.xml,58c8ec2da2ce4439283a2d1b,,0,0,0,0,0,1,0,0,0
ant-ivy,removed System.out.printlnssgit-svn-id: https://svn.apache.org/repos/asf/ant/ivy/core/trunk@1311149 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,test/java/org/apache/ivy/osgi/updatesite/UpdateSiteLoaderTest.java,58c898dcc03bb43525bca3b4,,0,0,1,0,0,1,0,0,0
ant-ivy,fix stylessgit-svn-id: https://svn.apache.org/repos/asf/incubator/ivy/core/trunk@599820 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,src/java/org/apache/ivy/plugins/repository/RepositoryCopyProgressListener.java,58c898e4c03bb43523bcabcd,,0,0,0,0,0,1,0,0,0
oisafe,Various apps: Update .classpath. This works with Eclipse Indigo (3.7.1) and Android SDK 4.0. If your installation requires something else in .classpath in order to works please upgrade Eclipse and/or Android. If this still does not helps let's discuss this issue in the forum. See also: http://code.google.com/p/openintents/wiki/Upgradessgit-svn-id: https://openintents.googlecode.com/svn/trunk@3933 72b678ce-9140-0410-bee8-679b907dd61as,,,,,,,Safe/.classpath,58c89233cba9df19683b58cd,,0,0,0,0,0,1,0,0,0
ant-ivy,"Added \"rat\" target to build-release.xml that executes the RAT Ant tasks in order to find files with unapproved licenses.ssgit-svn-id: https://svn.apache.org/repos/asf/ant/ivy/core/trunk@824939 13f79535-47bb-0310-9956-ffa450edef68s",,,,,,,build.properties,58c898dfc03bb4351cbca575,,0,0,0,0,0,1,0,0,0
CommonsMath,Iniial commit.ssgit-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/math/trunk@208871 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,test-jar.xml,58bfd7ce3cff546cceb454f5,,0,0,0,0,0,1,0,0,0
ant-ivy,Created target to generate the logs of the tutorials (not finished yet)ssgit-svn-id: https://svn.apache.org/repos/asf/ant/ivy/core/trunk@957055 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,build-release.xml,58c898e0c03bb4351bbca65e,,0,0,0,0,0,1,0,0,0
oisafe,Remove trailing underscore from directories.ssgit-svn-id: https://openintents.googlecode.com/svn/trunk@2980 72b678ce-9140-0410-bee8-679b907dd61as,,,,,,,Safe/res/anim/shake.xml||Safe/src/org/openintents/safe/service/ServiceDispatch.aidl||Safe/res/layout/pass_gen.xml||Safe/AUTHORS||Safe/res/raw/license_short.txt||Safe/res/layout/pass_list.xml||Safe/src/org/openintents/safe/LogOffActivity.java||Safe/src/org/openintents/safe/SimpleGestureFilter.java||Safe/src/org/openintents/safe/CategoryList.java||Safe/src/org/openintents/safe/PassView.java||Safe/src/org/openintents/distribution/RD.java||Safe/res/layout/pass_edit.xml||Safe/src/org/openintents/safe/PassEdit.java||Safe/translations/cygwin_strings2po.bat||Safe/tests/oisafe-test5.csv||Safe/res/values-oc/strings.xml||Safe/assets/help.html||Safe/src/org/openintents/safe/IntentHandler.java||Safe/src/org/openintents/safe/RestoreDataSet.java||Safe/tests/oisafe-test2.csv||Safe/res/xml/preferences.xml||Safe/src/org/openintents/distribution/UpdateMenu.java||Safe/src/org/openintents/safe/dialog/FilenameDialog.java||Safe/src/org/openintents/safe/CryptoHelperException.java||Safe/default.properties||Safe/res/layout/cat_list.xml||Safe/res/layout/help.xml||Safe/res/layout/pass_row.xml||Safe/res/layout/cat_row.xml||Safe/src/org/openintents/safe/Backup.java||Safe/src/org/openintents/safe/Preferences.java||Safe/src/org/openintents/util/SecureDelete.java||Safe/res/values/colors.xml||Safe/res/raw/dtmf2a.ogg||Safe/src/org/openintents/safe/AskPassword.java||Safe/res/layout/restore.xml||Safe/src/org/openintents/safe/Passwords.java||Safe/src/org/openintents/safe/Restore.java||Safe/src/org/openintents/safe/CategoryEdit.java||Safe/res/raw/dooropening1.ogg||Safe/translations/androidxml2po.bash||Safe/res/values/strings_not_for_translation.xml||Safe/src/org/openintents/util/IntentUtils.java||Safe/tests/oisafe-test4.csv||Safe/src/estreamj/framework/ESJException.java||Safe/res/layout/dialog_allow_access.xml||Safe/src/org/openintents/intents/FileManagerIntents.java||Safe/src/org/openintents/distribution/EulaActivity.java||Safe/CHANGELOG||Safe/res/layout/auto_backup.xml||Safe/res/layout/pass_view.xml||Safe/res/layout/dialog_filename.xml||Safe/tests/oisafe-test6.csv||Safe/src/estreamj/framework/ICipher.java||Safe/.project||Safe/src/org/openintents/util/VersionUtils.java||Safe/tests/oisafe-test1.csv||Safe/src/org/openintents/safe/RestoreHandler.java||Safe/src/org/openintents/safe/CryptoHelper.java||Safe/src/org/openintents/safe/CryptoContentProvider.java||Safe/res/layout/chg_pass.xml||Safe/AndroidManifest.xml||Safe/NOTES||Safe/res/layout/keypad.xml||Safe/src/org/openintents/safe/CategoryEntry.java||Safe/src/estreamj/framework/ICipherMaker.java||Safe/res/drawable/icon_safe.png||Safe/src/estreamj/framework/Utils.java||Safe/src/org/openintents/safe/CSVWriter.java||Safe/.classpath||Safe/res/layout/eula.xml||Safe/src/org/openintents/safe/ChangePass.java||Safe/tests/NOTES||Safe/readme.txt||Safe/res/layout/cat_edit.xml||Safe/translations/cygwin_po2strings.bat||Safe/src/org/openintents/intents/AboutMiniIntents.java||Safe/src/org/openintents/safe/service/ServiceNotification.java||Safe/res/layout-land/keypad.xml||Safe/src/org/openintents/safe/DBHelper.java||Safe/build.properties||Safe/res/drawable/passicon.png||Safe/src/estreamj/framework/Engine.java||Safe/src/org/openintents/intents/CryptoIntents.java||Safe/tests/oisafe-test7.csv||Safe/src/org/openintents/safe/dialog/AllowExternalAccessDialog.java||Safe/template of build-private.properties||Safe/res/values-ro/strings.xml||Safe/res/layout-land/front_door.xml||Safe/src/org/openintents/safe/PassGen.java||Safe/res/values-de/strings.xml||Safe/src/org/openintents/safe/Safe.java||Safe/res/values-es/strings.xml||Safe/res/layout/search.xml||Safe/res/values-fr/strings.xml||Safe/src/org/openintents/safe/Help.java||Safe/build.xml||Safe/res/layout/front_door.xml||Safe/src/org/openintents/safe/dialog/DialogHostingActivity.java||Safe/src/org/openintents/safe/service/ServiceDispatchImpl.java||Safe/src/org/openintents/distribution/AboutDialog.java||Safe/res/values-ja/strings.xml||Safe/src/org/openintents/safe/CSVReader.java||Safe/tests/oisafe-test3.csv||Safe/res/values/arrays.xml||Safe/src/org/openintents/safe/PassList.java||Safe/lib/OISafeMyBackupPro.jar||Safe/src/org/openintents/safe/dialog/FirstTimeWarningDialog.java||Safe/res/layout/log_off.xml||Safe/res/values-ru/strings.xml||Safe/src/estreamj/ciphers/trivium/Trivium.java||Safe/src/org/openintents/safe/PackageAccessEntry.java||Safe/src/org/openintents/safe/PassEntry.java||Safe/src/org/openintents/distribution/GetFromMarketDialog.java||Safe/res/anim/cycle_7.xml||Safe/res/values/strings.xml||Safe/res/drawable/ic_launcher_folder_small.png||Safe/res/raw/click6a.ogg||Safe/tests/test-procedure.html||Safe/README||Safe/res/values-tr/strings.xml||Safe/src/org/openintents/safe/Search.java||Safe/src/org/openintents/safe/CategoryListItemAdapter.java,58c89234cba9df19683b596f,,0,0,1,0,1,1,0,0,0
oisafe,Rename various demo projects from within Eclipse.ssgit-svn-id: https://openintents.googlecode.com/svn/trunk@2983 72b678ce-9140-0410-bee8-679b907dd61as,,,,,,,SafeDemo/.project,58c89234cba9df19423b5936,,0,0,0,0,0,1,0,0,0
oisafe,Added an ignore to skip Eclipse .settings folders,,,,,,,Safe/.gitignore,58c89233cba9df19683b58d3,,0,0,0,0,0,1,0,0,0
log4j,- Added joran files to the build.core target and the log4j.jar file.ss- Added a lf5 specific build targetss- Removed chainsaw from build.core since chainsaw already has is own build targets (No reason to build twice.)sssgit-svn-id: https://svn.apache.org/repos/asf/logging/log4j/trunk@310095 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,build.xml,58c8ec24a2ce4439253a1e36,,0,0,0,0,0,1,0,0,0
ant-ivy,add checksum generation on m2 snapshots copy ivy.xsd when generating docs remove unused targetssgit-svn-id: https://svn.apache.org/repos/asf/ant/ivy/core/trunk@632266 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,build-release.xml,58c898e0c03bb43525bca5f6,,0,0,0,0,0,1,0,0,0
oisafe,change script permissionss,,,,,,,.buildscript/deploy_google_play.sh,58c89231cba9df19423b587f,,0,0,0,0,0,1,0,0,0
CommonsMath,Changed release notes file name.ssgit-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/math/trunk@208890 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,maven.xml,58bfd7cd3cff546cc8b44f93,,0,0,0,0,0,1,0,0,0
velocity,Removed support for the deprecated #set syntax :ss#set $foo = $barssand we now only support the normalized #set :ss#set( $foo = $bar )ssPR:sObtained from:sSubmitted by:sReviewed by:sssgit-svn-id: https://svn.apache.org/repos/asf/jakarta/velocity/trunk@74163 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,src/java/org/apache/velocity/runtime/parser/Parser.jjt,58c9ef47c8fb89206fcbc799,,0,0,0,0,0,1,0,0,0
Zookeeper,Preparing for release 3.3.3ssgit-svn-id: https://svn.apache.org/repos/asf/zookeeper/branches/branch-3.3@1072245 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,docs/bookkeeperStarted.pdf||src/docs/src/documentation/content/xdocs/releasenotes.xml||build.xml||docs/index.pdf||docs/zookeeperAdmin.pdf||docs/zookeeperQuotas.pdf||docs/zookeeperTutorial.pdf||docs/recipes.pdf||CHANGES.txt||docs/bookkeeperOverview.pdf||docs/releasenotes.pdf||docs/zookeeperOver.pdf||docs/bookkeeperConfig.pdf||docs/releasenotes.html||docs/bookkeeperProgrammer.pdf||docs/zookeeperStarted.pdf||docs/javaExample.pdf||docs/zookeeperHierarchicalQuorums.pdf||docs/zookeeperInternals.pdf||docs/linkmap.pdf||docs/zookeeperObservers.pdf||docs/bookkeeperStream.pdf||docs/zookeeperProgrammers.pdf||docs/zookeeperJMX.pdf,58b938bff04620b376fcd381,,0,0,0,0,1,1,0,0,0
oisafe,OI Safe: Release 1.2.6.ssgit-svn-id: https://openintents.googlecode.com/svn/trunk@3041 72b678ce-9140-0410-bee8-679b907dd61as,,,,,,,SafeDemo/readme.txt||SafeDemo/AndroidManifest.xml||Safe/AndroidManifest.xml||Safe/readme.txt,58c89234cba9df19423b5926,,0,0,0,0,1,1,0,0,0
Zookeeper,ZOOKEEPER-1038. Move bookkeeper and hedwig code in subversionssssgit-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1087423 13f79535-47bb-0310-9956-ffa450edef68s,ZOOKEEPER-1038,ZOOKEEPER-1038,Move bookkeeper and hedwig code in subversion,need to do an svn move of the hedwig and bookkeeper code to the bookkeeper subversion,Sub-task,58bfccb10ccb2667fe26c68c,src/contrib/bookkeeper/build.xml||src/contrib/bookkeeper/ivy.xml||CHANGES.txt,58b938b6f04620b3a5fcd170,,0,0,0,0,1,1,0,0,0
